X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,FEATUREDES,NAME,ABB_NAME,ADDRESS,ZIPCODE,LONG_CEN,LAT_CEN,OSPI_CODE,SCH_CLASS,DISTRICT,PIN,MAJOR,MINOR
-122.022192933035,47.3710657004888,168,6600045,860805,665,School-Other Facility,Administration Center-Tahoma,Admin,25720 Maple Valley-Black Diamond Rd SE,98038,-122.02219583,47.37106322,0,10,TAHOMA,2722069056,272206,9056
-121.988263631078,47.5704191208779,169,6600350,2413,660,School-Elementary,Endeavor Elementary School,Endeavor,26205 SE Issaquah Fall City Rd,98029,-121.98826539,47.57041663,4493,10,ISSAQUAH,1324069062,132406,9062
-122.322294620695,47.677304075217,170,6600130,832291,664,School-Alternative,Cascade Parent Partnership Program,Cascade PPP,520 NE Ravenna Blvd,98119,-122.32229605,47.67730227,0,10,SEATTLE,9528103775,952810,3775
-122.29299598884,47.5763700928778,171,1173,925881,662,School-High,Franklin High School,Franklin,3013 S Mount Baker Blvd,98144,-122.29299787,47.57636821,2182,10,SEATTLE,5700000430,570000,0430
-122.294446768788,47.2710949665994,172,94,26,660,School-Elementary,Rainier View Elementary School,Rainier View,3015 S 368th St,98003,-122.29445026,47.27109312,4422,10,FEDERAL WAY,3321049048,332104,9048
-122.311150791774,47.3202690090086,173,6600493,862856,665,School-Other Facility,Administrative Building-Federal Way,Admin,31405 18th Ave S,98003,-122.31115401,47.32026718,0,10,FEDERAL WAY,0921049233,092104,9233
-122.028798863765,47.5803368387394,174,366,12225,660,School-Elementary,Sunny Hills Elementary School,Sunny Hills,3200 Issaquah-Pine Lake Rd SE,98075,-122.0288006,47.58033443,3386,10,ISSAQUAH,1024069041,102406,9041
-121.904807326973,47.5695280481328,175,6600301,2355,661,School-Junior High/Middle,Chief Kanim Middle School,Chief Kanim,32627 SE Redmond Fall City Rd  ,98024,-121.90480897,47.56952548,4397,10,SNOQUALMIE VALLEY,1524079112,152407,9112
-122.284608624681,47.7070745755808,176,1086,273294,660,School-Elementary,John Rogers Elementary School,Rogers ,4030 NE 109th St,98125,-122.28460993,47.7070727,2975,10,SEATTLE,2726049114,272604,9114
-122.284815613716,47.334218228774,177,5,17,660,School-Elementary,Camelot Elementary School,Camelot,4041 S 298th St,98001,-122.28481876,47.33421635,3547,10,FEDERAL WAY,0321049061,032104,9061
-122.283385029217,47.5659059123959,178,2327,474750,660,School-Elementary,Hawthorne Elementary School,Hawthorne,4100 39th Ave S,98118,-122.28338696,47.56590402,4248,10,SEATTLE,7950302375,795030,2375
-122.32401946446,47.6573546889202,179,6600607,834753,664,School-Alternative,John Stanford International Elementary School,Stanford Intl,4057 5th Ave NE,98105,-122.32402099,47.65735288,2081,10,SEATTLE,4206901020,420690,1020
-122.201840932608,47.4889719856198,180,6600372,12188,665,School-Other Facility,Transportation/Maintenance,Transportation/Maintenance,420 Park Ave N,98057,-122.2018432,47.48896992,0,10,RENTON,7564600105,756460,0105
-122.38501931325,47.5654196991079,181,994,470501,664,School-Alternative,Holy Rosary School,Holy Rosary,4142 42nd Ave SW,98116,-122.38502124,47.56541795,0,20,SEATTLE,0952002500,095200,2500
-122.353527795743,47.71391706782,182,1130,12392,660,School-Elementary,Christ the King School,Christ the King,415 N 117th St,98133,-122.35352907,47.71391534,0,20,SEATTLE,6140100225,614010,0225
-122.223116108416,47.5715995902992,183,6600343,189376,664,School-Alternative,Crest Learning Center,Crest Learning Center,4150 86th Ave SE,98040,-122.223118,47.57159759,0,10,MERCER ISLAND,1824059005,182405,9005
-122.223474130476,47.5713511807685,184,6600344,192046,665,School-Other Facility,Administration Center-Mercer Island,Admin,4160 86th Ave SE,98040,-122.22347602,47.57134918,0,10,MERCER ISLAND,1824059005,182405,9005
-122.235136941811,47.3844925724069,185,6600671,891662,663,School-College or University,Green River College - Kent Campus,GRC,417 Ramsay Way ,98032,-122.2351398,47.38449059,0,10,KENT,7142000000,714200,0000
-121.987510185728,47.2231053067208,186,6600382,392659,661,School-Junior High/Middle,Thunder Mountain Middle School,Thunder Mountain,42018 264th Ave SE,98022,-121.98751297,47.22310338,4550,10,ENUMCLAW,1320069010,132006,9010
-122.037559367894,47.646722702149,187,654,12138,660,School-Elementary,Louisa May Alcott School,Alcott,4213 228th Ave NE,98053,-122.03756079,47.64672037,0,10,LAKE WASHINGTON,1625069113,162506,9113
-122.279995567493,47.4746604892126,188,1272,21155,662,School-High,Foster High School,Foster,4242 S 144th St,98168,-122.27999793,47.47465858,2848,10,TUKWILA,1523049108,152304,9108
-122.277254485392,47.344937283936,189,15,27,662,School-High,Thomas Jefferson High School,Jefferson,4248 S 288th St,98001,-122.27725757,47.34493539,3584,10,FEDERAL WAY,3422049027,342204,9027
-122.137869768567,47.5701665423296,190,174,97,660,School-Elementary,Eastgate Elementary School,Eastgate,4255 153rd Ave SE,98006,-122.13787162,47.57016436,3036,10,BELLEVUE,2203500575,220350,0575
-122.271995335096,47.5239092587879,191,6600334,525468,664,School-Alternative,South Shore K-8 School,South Shore,4800 S Henderson St,98118,-122.27199745,47.52390734,0,10,SEATTLE,2123700250,212370,0250
-122.336795403386,47.6639136218037,192,854,12407,664,School-Alternative,St. Benedict Catholic School,St. Benedict,4811 Wallingford Ave N,98103,-122.3367969,47.66391184,0,20,SEATTLE,4083800835,408380,0835
-122.222677042749,47.3106470146449,193,6600629,37,665,School-Other Facility,Auburn Adminstrative Annex,Admin Annex,502 4th St NE,98002,-122.22268031,47.31064501,0,10,AUBURN,1821059082,182105,9082
-122.126425620742,47.557004640105,194,6600354,243456,664,School-Alternative,Hillside Student Community School,Hillside ,5027 159th Pl SE,98006,-122.12642752,47.55700242,0,20,ISSAQUAH,2324059028,232405,9028
-122.223041775815,47.2940182976015,195,50,48,664,School-Alternative,Holy Family Catholic School,Holy Family Catholic,505 17th St SE,98002,-122.22304514,47.29401629,0,20,AUBURN,1921059018,192105,9018
-122.268549805245,47.5457898794245,196,1026,495696,660,School-Elementary,Graham Hill Elementary School,Graham Hill,5149 S Graham St,98118,-122.26855182,47.54578796,3378,10,SEATTLE,1102000138,110200,0138
-122.356817783262,47.649761973524,197,10000024,839162,663,School-College or University,Washington Academy of Languages,WA Academy of Languages,521 Wall St,98121,-122.35681934,47.64976022,0,20,SEATTLE,0697000064,069700,0064
-122.322483921508,47.677160322024,198,1303,916043,660,School-Elementary,Viewlands Elementary School,Viewlands ,520 NE Ravenna Blvd,98115,-122.32248536,47.67715852,2977,10,SEATTLE,9528103775,982810,3775
-122.222704743586,47.5537518563437,199,542,9280,660,School-Elementary,Island Park Elementary School,Island Park,5437 Island Crest Way,98040,-122.22270671,47.55374985,3162,10,MERCER ISLAND,1924059040,192405,9040
-122.007960674097,47.1870760619816,200,298,207,661,School-Junior High/Middle,Enumclaw Middle School,Enumclaw Middle,550 Semanski St S,98022,-122.00796261,47.1870746,4210,10,ENUMCLAW,2620069020,262006,9020
-122.313909908009,47.5523015362919,201,905,490884,664,School-Alternative,Cleveland STEM High School,Cleveland,5511 15th Ave S,98108,-122.3139119,47.55229968,2392,10,SEATTLE,7549802085,754980,2085
-122.195782235658,47.6575002005915,202,6600168,35858,663,School-College or University,Northwest University,NW University,5520 108th Ave NE,98033,-122.19578372,47.65749816,0,10,LAKE WASHINGTON,1725059203,172505,9203
-122.045376119578,47.5366293136605,203,358,2415,660,School-Elementary,Issaquah Valley Elementary School,Issaquah Valley,555 NW Holly St,98027,-122.04537808,47.5366269,3673,10,ISSAQUAH,2824069012,282406,9012
-122.362238927485,47.6701777407305,204,903,12307,660,School-Elementary,West Woodland Elementary School,West Woodland,5601 4th Ave NW,98107,-122.36224039,47.67017601,2142,10,SEATTLE,2768000375,276800,0375
-122.264083028106,47.3194316463159,205,7,33,660,School-Elementary,Evergreen Heights Elementary School,Evergreen Heights,5602 S 316th St,98001,-122.26408625,47.31942973,3745,10,AUBURN,1121049022,112104,9022
-122.26135948148,47.3338448125925,206,6600283,692199,660,School-Elementary,Meredith Hill Elementary School,Hill,5830 S 300th St  ,98001,-122.26136263,47.33384289,4480,10,FEDERAL WAY,0221049149,022104,9149
-122.259132135213,47.468914133583,207,6600241,21158,660,School-Elementary,Tukwila Elementary School,Tukwila,5939 S 149th St,98168,-122.25913453,47.4689122,3488,10,TUKWILA,3597000120,359700,0120
-122.362138345222,47.5486221466458,208,882,498220,664,School-Alternative,Louisa Boren STEM K-8 School,Boren,5950 Delridge Way SW,98106,-122.36214035,47.54862035,0,10,SEATTLE,3438501230,343850,1230
-122.364217730897,47.6601784104312,209,6600665,1012520,664,School-Alternative,Pacific Crest School,Pacific Crest,600 NW Bright St,98107,-122.36421924,47.66017668,0,20,SEATTLE,4413100071,441310,0071
-122.351090838088,47.5485179506928,210,892,786088,663,School-College or University,South Seattle College,South Seattle College,6000 16th Ave SW,98106,-122.35109284,47.54851614,0,10,SEATTLE,6171900005,617190,0005
-122.138594888887,47.6618078042622,211,612,568273,660,School-Elementary,Benjamin Rush Elementary School,Rush,6101 152nd Ave NE,98052,-122.13859631,47.66180566,0,10,LAKE WASHINGTON,1125059014,112505,9014
-122.325165841968,47.4844213067453,212,1268,152,660,School-Elementary,Cedarhurst Elementary School,Cedarhurst,611 S 132nd St,98168,-122.32516815,47.48441945,2926,10,HIGHLINE,1446403320,144640,3320
-122.392119311483,47.6734992329571,213,895,324373,660,School-Elementary,Adams Elementary School,Adams,6110 28th Ave NW,98107,-122.39212076,47.67349756,2138,10,SEATTLE,6658000060,665800,0060
-122.23530279022,47.2964663229301,214,6600519,47,665,School-Other Facility,Auburn Maint/Ops/Trans Center,Auburn MOT,615 15th St SW,98001,-122.23530614,47.29646435,0,10,AUBURN,2421049097,242104,9097
-122.3052680006,47.5840405509285,215,1191,1268205,660,School-Elementary,Giddens School,Giddens,2120 21st Ave S,98144,-122.30526985,47.58403869,0,20,SEATTLE,1498302175,149830,2175
-122.220143552896,47.2745259840262,216,6600534,57,661,School-Junior High/Middle,Mt. Baker Middle School,Mt. Baker,620 37th St SE,98002,-122.22014703,47.27452397,4462,10,AUBURN,3021059031,302105,9031
-122.300391977906,47.6869822337157,217,6600060,345520,664,School-Alternative,University Prep,U Prep,8000 25th Ave NE,98115,-122.30039337,47.68698039,0,20,SEATTLE,1513800010,151380,0010
-122.19354031051,47.3952927310503,218,390,632908,660,School-Elementary,Park Orchard Elementary School,Park Orchard,11010 SE 232nd St,98031,-122.1935431,47.39529065,3491,10,KENT,1722059155,172205,9155
-122.292750637168,47.7098606733395,219,2130,12280,661,School-Junior High/Middle,Jane Addams Middle School,Addams,11051 34th Ave NE,98125,-122.29275193,47.70985882,0,10,SEATTLE,0752000170,075200,0170
-122.124652441515,47.6993527213884,220,624,12143,660,School-Elementary,Norman Rockwell Elementary School,Rockwell,11125 162nd Ave NE,98052,-122.12465368,47.69935058,0,10,LAKE WASHINGTON,3526059091,352605,9091
-122.191117367186,47.663801985007,221,6600178,8643,664,School-Alternative,Community School,Community,11133 NE 65th St  ,98033,-122.19111882,47.66379994,1706,10,LAKE WASHINGTON,0825059248,082505,9248
-122.290868073075,47.612237471451,222,1068,453428,660,School-Elementary,Madrona Elementary School ,Madrona ,1121 33rd Ave,98122,-122.2908698,47.61223559,2069,10,SEATTLE,7152200350,715220,0350
-122.354283933524,47.5022419431334,223,1123,500877,664,School-Alternative,West Seattle Montessori School & Academy,West Seattle Montessori,11215 15th Ave SW,98146,-122.35428615,47.50224012,0,20,HIGHLINE,0723049112,072304,9112
-122.031407944298,47.6000367990362,224,2172,12227,662,School-High,Skyline High School,Skyline,1122 228th Ave SE,98075,-122.03140959,47.60003441,4495,10,ISSAQUAH,0324069106,032406,9106
-122.175720940657,47.313574653216,225,46,778311,663,School-College or University,Green River College,GRC,12401 SE 320th St,98092,-122.17572419,47.31357254,5952,10,AUBURN,1621059003,162105,9003
-122.308027149626,47.6319314809062,226,950,425772,660,School-Elementary,Stevens Elementary School,Stevens,1242 18th Ave E,98112,-122.30802878,47.63192964,2080,10,SEATTLE,1337801270,133780,1270
-122.173963495028,47.4166715588953,227,381,8580,662,School-High,Kentridge High School,Kentridge,12430 SE 208th St,98031,-122.17396616,47.41666943,3640,10,KENT,0422059014,042205,9014
-122.172497840217,47.4310372526629,228,737,604256,661,School-Junior High/Middle,Meeker Middle School,Meeker,12600 SE 192nd St,98058,-122.17250042,47.43103512,3764,10,KENT,3323059054,332305,9054
-122.172876368747,47.5919579873151,229,169,89,660,School-Elementary,Woodridge Elementary School,Woodridge,12619 SE 20th Pl,98005,-122.17287814,47.59195588,3167,10,BELLEVUE,9541600595,954160,0595
-122.17091365698,47.5521713591316,230,6600686,237975,664,School-Alternative,Jing Mei Elementary School,Jing Mei,12635 SE 56th St,98006,-122.17091561,47.55216924,,10,BELLEVUE,2124059022,212405,9022
-122.171899905923,47.4061368854474,231,400,8585,660,School-Elementary,Soos Creek Elementary School,Soos Creek,12651 SE 218th Pl,98031,-122.17190263,47.40613476,3707,10,KENT,0922059107,092205,9107
-122.231258920441,47.7161480122946,232,6600012,8618,664,School-Alternative,Discovery Community School,Discovery Community,12801 84th Ave NE,98034,-122.23126017,47.71614604,1658,10,LAKE WASHINGTON,3840700025,384070,0025
-122.167507758709,47.768042482463,233,267,115,660,School-Elementary,Woodin Elementary School,Woodin,12950 NE 195th St,98011,-122.1675087,47.7680405,3749,10,NORTHSHORE,0426059034,042605,9034
-122.306856390165,47.724055437688,234,1099,248792,660,School-Elementary,Olympic Hills Elementary School,Olympic Hills,13018 20th Ave NE,98125,-122.30685762,47.72405361,2976,10,SEATTLE,2126049041,212604,9041
-122.354334721183,47.7246824201952,235,1129,247735,664,School-Alternative,Broadview-Thomson K-8 School,Broadview-Thomson,13052 Greenwood Ave N,98133,-122.35433594,47.7246807,2209,10,SEATTLE,1926049025,192604,9025
-122.352217548897,47.3101748238888,236,329,2382,660,School-Elementary,Silver Lake Elementary School,Silver Lake,1310 SW 325th Pl,98023,-122.35222083,47.31017308,4343,10,FEDERAL WAY,1821049033,182104,9033
-122.211068770257,47.3064512680148,237,69,41,664,School-Alternative,Valley Christian School,Valley Christian,1312 2nd St SE,98002,-122.21107206,47.30644924,0,20,AUBURN,2149800171,214980,0171
-122.195949892366,47.6860387794399,238,485,8628,660,School-Elementary,Peter Kirk Elementary School,Kirk,1312 6th St,98033,-122.19595125,47.68603675,0,10,LAKE WASHINGTON,3982701890,398270,1890
-122.373077407812,47.6835911118526,239,1018,835325,660,School-Elementary,Whittier Elementary School,Whittier,1320 NW 75th St,98117,-122.37307881,47.68358941,2092,10,SEATTLE,4240400005,424040,0005
-122.287530090315,47.7258143450843,240,6600697,254353,664,School-Alternative,Cedar Park Elementary School,Cedar Park,3737 NE 135th St,98125,-122.28753131,47.72581248,,10,SEATTLE,1454100350,145410,0350
-122.291812617601,47.6021019702049,241,1066,447772,660,School-Elementary,Leschi Elementary School,Leschi,135 32nd Ave,98122,-122.29181439,47.60210009,2121,10,SEATTLE,3416600240,341660,0240
-122.159710935143,47.6694035505643,242,637,12152,661,School-Junior High/Middle,Rose Hill Middle School,Rose Hill Middle,13505 NE 75th St,98052,-122.15971234,47.66940145,3706,10,LAKE WASHINGTON,1025059119,102505,9119
-122.160091341547,47.6687218739136,243,6600179,12152,664,School-Alternative,Stella Schola Middle Schol,Stella Schola,13505 NE 75th St,98052,-122.16009275,47.66871977,1975,10,LAKE WASHINGTON,1025059119,102505,9119
-122.327678046435,47.7279852257635,244,1091,254609,661,School-Junior High/Middle,Lakeside Middle School,Lakeside Middle,13510 1st Ave NE,98125,-122.32767925,47.72798345,0,20,SEATTLE,2026049022,202604,9022
-122.211044871239,47.6257652471587,245,110,104863,662,School-High,Bellevue Christian Junior and High School,Bellevue Christian,1701 98th Ave NE,98004,-122.21104651,47.62576323,0,20,BELLEVUE,3472800100,347280,0100
-122.053070232959,47.6255963065356,246,655,12222,660,School-Elementary,Margaret Mead Elementary School,Mead,1725 216th Ave NE,98074,-122.05307177,47.62559398,4096,10,LAKE WASHINGTON,2825069055,282506,9055
-122.179811043803,47.7431524281314,247,260,109,661,School-Junior High/Middle,Northshore Middle School,Northshore,12101 NE 160th St,98011,-122.17981212,47.74315039,4021,10,NORTHSHORE,1626059131,162605,9131
-122.263171694029,47.4988631343313,248,1310,501718,660,School-Elementary,Rainier View Elementary School,Rainier View,11650 Beacon Ave S,98178,-122.26317392,47.49886121,3380,10,SEATTLE,3352401300,335240,1300
-122.459813889362,47.4215984318918,249,6600622,21173,665,School-Other Facility,Administration Center-Vashon Island,Admin,20414 Vashon Hwy SW,98070,-122.45981655,47.4215968,0,10,VASHON ISLAND,0522039032,052203,9032
-121.99657708076,47.2105701765917,250,291,201,660,School-Elementary,Byron Kibler Elementary School,Kibler,2057 Kibler Ave,98022,-121.99657958,47.21056836,2980,10,ENUMCLAW,2320069002,232006,9002
-122.063760500692,47.5947013527735,251,6600674,1010038,660,School-Elementary,Creekside Elementary School,Creekside,20777 SE 16th St,98075,-122.06376219,47.59469903,5201,10,ISSAQUAH,0524069014,052406,9014
-122.30414979118,47.5979562890565,252,1189,449912,661,School-Junior High/Middle,Washington Middle School,Washington,2101 S Jackson St,98144,-122.30415158,47.59795443,4064,10,SEATTLE,3646100540,364610,0540
-122.305783935477,47.3810299398966,253,1366,382434,660,School-Elementary,Parkside Elementary School,Parkside,2104 S 247th St,98198,-122.30578682,47.38102809,3335,10,HIGHLINE,2122049007,212204,9007
-122.297895203476,47.3191703295924,254,6600681,979436,664,School-Alternative,Federal Way Open Doors,Open Doors,31453 28th Ave S,98003,-122.29789843,47.31916848,0,10,FEDERAL WAY,921049054,92104,9054
-122.057262532738,47.33128121178,255,2174,8613,662,School-High,Kentlake High School,Kentlake,21401 SE Falcon Way,98042,-122.05726567,47.33127883,4492,10,KENT,0421069087,042106,9087
-122.322684739965,47.4048947128097,256,1358,390877,660,School-Elementary,Des Moines Elementary School,Des Moines,22001 9th Ave S,98198,-122.32268749,47.40489288,2418,10,HIGHLINE,0822049018,082204,9018
-122.157173074113,47.280657644136,257,32,54,660,School-Elementary,Buena Vista Seventh-day Adventist School,Buena Vista SDA,3320 Academy Dr SE,98092,-122.15717651,47.28065549,0,20,AUBURN,2721059033,272105,9033
-121.896113799519,47.5695520604178,258,333,2357,660,School-Elementary,Fall City Elementary School,Fall City ,33314 SE 42nd St,98024,-121.89611543,47.56954948,2222,10,SNOQUALMIE VALLEY,0943100020,094310,0020
-122.212985508456,47.4784150134904,259,688,12194,660,School-Elementary,St. Anthony Elementary School,St. Anthony,336 Shattuck Ave S,98057,-122.21298784,47.47841298,0,20,RENTON,7841300035,784130,0035
-122.308728491252,47.2988583790907,260,1348,871083,666,School-K-12,Pacific Christian Academy,Pacific Christian,33645 20th Ave S,98003,-122.30873183,47.29885655,0,20,FEDERAL WAY,2121049004,212104,9004
-122.354995794386,47.2975736220633,261,2201,841929,664,School-Alternative,TAF@Saghalie,TAF@Saghalie,33914 19th Ave SW,98023,-122.35499914,47.29757189,4456,10,FEDERAL WAY,1921049033,192104,9033
-122.288664766611,47.6229127774013,262,951,838011,666,School-K-12,The Bush School,Bush,3400 E Harrison St,98112,-122.28866644,47.6229109,0,20,SEATTLE,6600000120,660000,0120
-122.375636109828,47.5388727915861,263,1116,493520,660,School-Elementary,Our Lady of Guadalupe Catholic School,Our Lady of Guadalupe,3401 SW Myrtle St,98126,-122.37563816,47.53887101,0,20,SEATTLE,8123100005,812310,0005
-122.288400796002,47.2779400856096,264,6600140,636214,661,School-Junior High/Middle,Sequoyah Middle School,Sequoyah,3425 S 360th St  ,98001,-122.28840425,47.27793822,5029,10,FEDERAL WAY,2721049012,272104,9012
-122.390281254885,47.5729816334003,265,996,459130,661,School-Junior High/Middle,Madison Middle School,Madison,3429 45th Ave SW,98116,-122.39028315,47.57297989,2435,10,SEATTLE,9278300010,927830,0010
-121.881501805094,47.5251123898422,266,6600712,1141646,660,School-Elementary,Timber Ridge Elementary School,Timber Ridge,34412 SE Swenson Dr,98065,-121.8815036,47.52510975,,10,SNOQUALMIE VALLEY,3524079024,352407,9024
-122.333389641307,47.2935627908005,267,93,2390,660,School-Elementary,Panther Lake Elementary School,Panther Lake,34424 1st Ave S,98003,-122.33339301,47.29356102,3329,10,FEDERAL WAY,2021049110,202104,9110
-122.322006078044,47.2912234807247,268,6600546,711102,664,School-Alternative,Federal Way Public Academy,FedWay Public Academy,34620 9th Ave S,98003,-122.32200946,47.29122168,1789,10,FEDERAL WAY,9264800050,926480,0050
-122.181062876355,47.2896210662244,269,36,58,660,School-Elementary,Chinook Elementary School,Chinook,3502 Auburn Way S,98092,-122.18106626,47.28961897,3439,10,AUBURN,2121059038,212105,9038
-122.293389719087,47.2804312777062,270,13,634289,660,School-Elementary,Lakeland Elementary School,Lakeland,35827 32nd Ave S,98001,-122.29339316,47.28042943,2841,10,FEDERAL WAY,2821049095,282104,9095
-122.314374950138,47.2774712228715,271,2289,842738,662,School-High,Todd Beamer High School,Beamer,35999 16th Ave S,98003,-122.31437841,47.27746942,4570,10,FEDERAL WAY,2921049025,292104,9025
-122.378171186858,47.2998698675273,272,316,2386,660,School-Elementary,Brigadoon Elementary School,Brigadoon,3601 SW 336th St,98023,-122.37817452,47.29986818,3700,10,FEDERAL WAY,2321039003,232103,9003
-122.286478643639,47.5494419499422,273,6600705,483902,660,School-Elementary,Makkah Islamic School,Makkah Islamic,3613 S Juneau St,98118,-122.28648065,47.54944006,,20,SEATTLE,2224049009,222404,9009
-122.329036296626,47.2739330062423,274,101,2397,664,School-Alternative,Montessori Academy at Spring Valley,Spring Valley,36605 Pacific Hwy S,98003,-122.32903977,47.27393123,0,20,FEDERAL WAY,2921049074,292104,9074
-122.312716733245,47.6770093172097,275,975,338736,662,School-High,Roosevelt High School,Roosevelt,1410 NE 66th St,98115,-122.31271817,47.67700749,2285,10,SEATTLE,8826900005,882690,0005
-122.356661205958,47.3290404279177,276,313,868283,660,School-Elementary,Adelaide Elementary School,Adelaide,1635 SW 304th St,98023,-122.35666438,47.32903868,3519,10,FEDERAL WAY,1221039084,122103,9084
-122.339148041117,47.7700666149435,277,1133,16147,660,School-Elementary,Echo Lake Elementary School,Echo Lake,19345 Wallingford Ave N,98133,-122.33914909,47.77006496,3104,10,SHORELINE,8649100005,864910,0005
-122.180347255073,47.5558054046427,278,181,12178,660,School-Elementary,Newport Heights Elementary School,Newport Heights,5225 119th Ave SE,98006,-122.18034919,47.55580331,3437,10,BELLEVUE,6071201005,607120,1005
-121.908758336696,47.6517791042624,279,6600209,160,665,School-Other Facility,Administration Center-Riverview,Admin,32240 NE 50th St,98014,-121.90875962,47.65177663,0,10,RIVERVIEW,1625079060,162507,9060
-122.207742587345,47.5766122506117,280,6600714,191175,664,School-Alternative,French-American School of Puget Sound,FASPS,3795 E Mercer Way,98040,-122.20774444,47.57661022,,20,MERCER ISLAND,2655500115,265550,0115
-122.380189329392,47.5525732272573,281,1108,478384,660,School-Elementary,Fairmount Park Elementary School,Fairmount Park,3800 SW Findlay St,98126,-122.38019132,47.55257146,3518,10,SEATTLE,9396700035,939670,0035
-122.163815420902,47.5755471205672,282,6600668,95,664,School-Alternative,Puesta Del Sol Elementary,Puesta Del Sol,3810 132nd Ave SE,98006,-122.16381726,47.57554499,3224,10,BELLEVUE,1024059056,102405,9056
-122.349050466606,47.6547573862667,283,840,12312,660,School-Elementary,B.F. Day Elementary School,Day,3921 Linden Ave N,98103,-122.349052,47.65475562,3717,10,SEATTLE,1931301145,193130,1145
-122.309937674879,47.6537905530793,284,10000019,13927,664,School-Alternative,Ida B. Wells School of Social Justice,Wells ,3923 Okanogan Ln NE,98195,-122.30993921,47.65378872,0,10,SEATTLE,1625049001,162504,9001
-122.281981381773,47.5463214090008,285,1039,486395,661,School-Junior High/Middle,Aki Kurose Middle School,Aki Kurose,3928 S Graham St,98118,-122.2819834,47.54631951,3774,10,SEATTLE,3332501090,333250,1090
-121.810231070148,47.5233019744638,286,759,21152,660,School-Elementary,Snoqualmie Elementary School,Snoqualamie,39801 SE Park St,98065,-121.81023275,47.52329927,2288,10,SNOQUALMIE VALLEY,3224089084,322408,9084
-122.031142241326,47.5934235788034,287,6600693,12220,664,School-Alternative,Renaissance School of Art and Reasoning,Renaissance,400 228th Ave NE,98074,-122.03114392,47.59342118,,10,LAKE WASHINGTON,3425069021,342506,9021
-122.301826638183,47.6051291837793,288,1064,762595,662,School-High,Garfield High School,Garfield,400 23rd Ave,98122,-122.30182839,47.60512732,2306,10,SEATTLE,6840701230,684070,1230
-121.779266208842,47.4940441524869,289,594,903935,660,School-Elementary,North Bend Elementary School,North Bend,400 E 3rd St,98045,-121.77926792,47.49404147,2287,10,SNOQUALMIE VALLEY,1023089192,102308,9192
-122.211888511058,47.4817460779655,290,683,12193,662,School-High,Renton High School,Renton,400 S 2nd St,98057,-122.21189082,47.48174404,2475,10,RENTON,0007200060,000720,0060
-122.305312281419,47.655257071446,291,1346,13871,663,School-College or University,University of Washington-HUB,UW-HUB,4001 E Stevens Way NE,98195,-122.30531381,47.65525523,0,10,SEATTLE,1625049001,162504,9001
-122.305308302219,47.6552598648592,292,2746,13871,663,School-College or University,University of Washington,UW,4001 E Stevens Way NE,98195,-122.30530983,47.65525802,0,10,SEATTLE,1625049001,162504,9001
-122.349881616183,47.6228703386624,293,6600224,441135,665,School-Other Facility,Stadium/Athletic Office,Stadium/Athletic Office,401 5th Ave N,98109,-122.34988329,47.62286856,0,10,SEATTLE,1988200640,198820,0640
-122.334421493397,47.7010965841587,294,6600228,839232,664,School-Alternative,Middle College High School at North Seattle College,Middle College at North Seattle,9600 College Way N,98103,-122.33442282,47.70109481,1547,10,SEATTLE,3226049021,322604,9021
-122.328621302922,47.4665363379499,295,6600612,755358,665,School-Other Facility,Highline Performing Arts Center,Highline Arts,401 S 152nd St,98148,-122.32862371,47.46653449,0,10,HIGHLINE,2023049020,202304,9020
-122.234758511371,47.3081865398868,296,17,39,662,School-High,West Auburn High School,West Auburn,401 W Main St,98001,-122.2347618,47.30818456,2702,10,AUBURN,4463400005,446340,0005
-121.733821804751,47.4694753536614,297,6600547,24368,665,School-Other Facility,Camp Waskowitz,Camp Waskowitz,45505 SE 150th St,98045,-121.73382325,47.46947301,0,10,SNOQUALMIE VALLEY,2423089040,242308,9040
-122.274957070989,47.4748287965752,298,2325,21156,661,School-Junior High/Middle,Showalter Middle School,Showalter,4628 S 144th St,98168,-122.27495943,47.47482688,2564,10,TUKWILA,1523049108,152304,9108
-122.117405323776,47.5619380716105,299,347,100,660,School-Elementary,Cougar Ridge Elementary School,Cougar Ridge,4630 167th Ave SE,98006,-122.1174072,47.56193584,4375,10,ISSAQUAH,1324059077,132405,9077
-122.274086217558,47.4743408165284,300,6600240,21157,665,School-Other Facility,Administration Center-Tukwila,Admin,4640 S 144th St,98168,-122.27408858,47.4743389,0,10,TUKWILA,1523049108,152304,9108
-122.33152207983,47.6634676070297,301,2193,334273,660,School-Elementary,The Meridian School,Meridian,4649 Sunnyside Ave N,98103,-122.33152358,47.66346581,0,20,SEATTLE,0825049102,082504,9102
-121.714742500693,47.4736279726519,302,6600677,24465,661,School-Junior High/Middle,Twin Falls Middle School,Twin Falls,46910 SE Middle Fork Rd,98045,-121.71474378,47.47362566,5135,10,SNOQUALMIE VALLEY,1823099046,182309,9046
-122.155368173841,47.5589913648034,303,178,101,662,School-High,Forest Ridge School of the Sacred Heart,Forest Ridge High,4800 139th Ave SE,98006,-122.15537008,47.55898921,0,20,BELLEVUE,2224059005,222405,9005
-122.155877696009,47.5591170488849,304,6600353,242530,661,School-Junior High/Middle,Forest Ridge School of the Sacred Heart,Forest Ridge Middle,4800 139th Ave SE,98006,-122.15587961,47.5591149,0,20,BELLEVUE,2224059005,222405,9005
